Time_UTC;hGlo [W/m2];hDif [W/m2];Tamb [C];Pload [W];Zapfung [l/15min];Wind [m/s2];Niederschlag [mm/h]; hGloCOSMO [W/m2];TambCOSMO [C];NiederCOSMO [mm/h]
11.03.2016 08:15;214.3149558;209.2439385;3.2;410.0111112;0;0.823539683;0;321.5775;0.86421675;0
11.03.2016 08:30;316.3703187;293.5344168;3.4;126.2888888;0;0.70647619;0;361.08;1.1205;0
11.03.2016 08:45;403.6880372;332.2897348;3.8;99.99999991;0;1.067238095;0;394.8975;1.482375;0
11.03.2016 09:00;393.9189675;327.2279789;4.1;434.3333333;0;1.10447619;0;428.715;1.84425;0
11.03.2016 09:15;510.3050544;313.8215532;4;487.7111111;0;0.845915344;0;462.5325;2.206125;0
11.03.2016 09:30;530.1182418;311.1464538;4.133333333;449.4333333;0;0.829925926;0;496.35;2.568;0
11.03.2016 09:45;558.7490165;298.7146034;4.8;422.9999999;14.7375174;1.04384127;0;518.95;3.14925;0
11.03.2016 10:00;586.9348765;265.5489412;4.8;958.6;5.745133903;0.953825397;0;541.55;3.7305;0
11.03.2016 10:15;621.9508384;277.8178763;4.783333333;1040.333333;28.97545795;1.138537037;0;564.15;4.31175;0
11.03.2016 10:30;605.314228;349.1347594;5.2;1311.844444;7.743441347;1.193320106;0;586.75;4.893;0
11.03.2016 10:45;447.7692009;313.9164463;6.5;564.6444444;0;1.138253968;0;586.87;5.185725;0
11.03.2016 11:00;437.4368425;320.7434999;6.5;468.5111111;0;0.967222222;0;586.99;5.47845;0
11.03.2016 11:15;547.2107858;347.3126512;6.4;379.5777778;0;1.038285714;0;587.11;5.771175;0
11.03.2016 11:30;590.853215;361.7601895;7.5;126.7222222;0;0.921;0;587.23;6.0639;0
11.03.2016 11:45;427.9082624;311.5700295;6.985714286;99.99999991;0;1.415920635;0;570.77;6.333375;0
11.03.2016 12:00;363.4443116;250.8969926;7.2;159.9999999;0;1.445238095;0;554.31;6.60285;0
11.03.2016 12:15;466.4810508;315.1391436;6.683333333;212.2777778;0;1.328481481;0;537.85;6.872325;0
11.03.2016 12:30;324.7603246;290.9603719;7.716666667;176.2;0;0.863820106;0;521.39;7.1418;0
11.03.2016 12:45;348.0286457;300.7799;8.1;158.6666666;0;1.151587302;0;497.47;7.294425;0
11.03.2016 13:00;256.6408699;250.3470365;7.6;99.99999991;0;1.123555556;0;473.55;7.44705;0
11.03.2016 13:15;341.2636839;267.4793199;7.866666667;164.1333333;0;1.305539683;0;449.63;7.599675;0
11.03.2016 13:30;234.257844;229.0535915;7.6;127.0111111;0;1.358936508;0;425.71;7.7523;0
11.03.2016 13:45;197.2345309;194.7114119;8;217.5999999;7.493652917;1.255968254;0;385.0825;7.791075;0
11.03.2016 14:00;227.7171276;216.9240522;7.75;660.0000001;0;0.833703704;0;344.455;7.82985;0
11.03.2016 14:15;245.5682386;220.5368796;8;723.9888888;0;1.117833333;0;303.8275;7.868625;0
11.03.2016 14:30;198.3444336;185.3948329;8.416666667;687.1555556;0;0.988685185;0;263.2;7.9074;0
11.03.2016 14:45;178.1676654;164.8971123;8.4;660.0000001;0;1.124555556;0;227.73;7.831225;0
11.03.2016 15:00;205.2200478;187.4516029;8.4;660.0000001;4.24640332;1.638925926;0;192.26;7.75505;0
11.03.2016 15:15;184.2084108;172.0324283;8.4;723.8444444;0;1.369518519;0;156.79;7.678875;0
11.03.2016 15:30;128.1058358;126.9034184;8.3;687.3;0;1.49368254;0;121.32;7.6027;0
11.03.2016 15:45;64.51760942;64.45162266;8.1;660.0000001;0;1.223261905;0;97.776;7.4252;0
11.03.2016 16:00;32.41483765;32.5676249;8.3;660.0000001;0;1.142738095;0;74.232;7.2477;0
11.03.2016 16:15;21.6521396;21.87401833;8.4;723.7;13.98815211;1.012396825;0;50.688;7.0702;0
11.03.2016 16:30;14.95264603;15.18182804;8.4;687.4444445;0;0.946142857;0;27.144;6.8927;0
11.03.2016 16:45;6.00358872;6.308191602;8.4;660.0000001;0;0.868888889;0;20.358;6.429075;0
11.03.2016 17:00;1.457660584;1.921755843;8;660.0000001;0;0.780111111;0;13.572;5.96545;0
11.03.2016 17:15;-0.689446085;0.071839763;8;1015.388889;0;0.630666667;0;6.786;5.501825;0
11.03.2016 17:30;-1.38758813;0;7.6;1052.666667;8.492806639;0.795777778;0;0;5.0382;0
11.03.2016 17:45;-1.448134232;0;7.6;724.0888889;12.73920996;1.151222222;0;0;4.85505;0
11.03.2016 18:00;-1.735422694;0;7.5;660.0000001;9.242171931;0.708444444;0;0;4.6719;0
11.03.2016 18:15;-1.659193675;0;7.433333333;723.4111111;0;0.858777778;0;0;4.48875;0
11.03.2016 18:30;-1.70593145;0;7.4;687.7333333;0;0.612666667;0;0;4.3056;0
11.03.2016 18:45;-1.769742001;0;7.5;660.0000001;8.243018209;0.599777778;0;0;4.186825;0
11.03.2016 19:00;-1.742646161;0;7.6;660.0000001;0;0.564666667;0;0;4.06805;0
11.03.2016 19:15;-1.631403266;0;7.5;723.2666666;0;1.044666667;0;0;3.949275;0
11.03.2016 19:30;-1.737463848;0;7.4;687.8777778;0;0.526472222;0;0;3.8305;0
11.03.2016 19:45;-1.737527953;0;7.3;660.0000001;0;0.482194444;0;0;3.570675;0
11.03.2016 20:00;-1.71768785;0;7.1;660.0000001;6.994076056;0.412222222;0;0;3.31085;0
11.03.2016 20:15;-1.709617558;0;7.1;723.1222222;0;0.719037037;0;0;3.051025;0
11.03.2016 20:30;-1.650663864;0;7.1;688.0222222;0;0.706185185;0;0;2.7912;0
11.03.2016 20:45;-1.693529218;0;7;659.3777778;0;0.642333333;0;0;2.72015;0
11.03.2016 21:00;-1.637799862;0;7;99.99999991;0;0.630222222;0;0;2.6491;0
11.03.2016 21:15;-1.633371745;0;7;162.9777778;0;0.695333333;0;0;2.57805;0
11.03.2016 21:30;-1.732495894;0;6.8;128.1666666;0;0.455555556;0;0;2.507;0
11.03.2016 21:45;-1.710303421;0;6.7;99.99999991;0;0.410555556;0;0;2.42825;0
11.03.2016 22:00;-1.71071093;0;6.7;99.99999991;0;0.468666667;0;0;2.3495;0
11.03.2016 22:15;-1.705657615;0;6.8;162.8333333;0;0.53662963;0;0;2.27075;0
11.03.2016 22:30;-1.671089872;0;6.6;128.3111111;0;0.537898148;0;0;2.192;0
11.03.2016 22:45;-1.648545856;0;6.3;99.99999991;0;0.377472222;0;0;2.18255;0
11.03.2016 23:00;-1.782970523;0;6.3;99.99999991;0;0.209185185;0;0;2.1731;0
11.03.2016 23:15;-1.722290917;0;6.2;162.6888889;0;0.324759259;0;0;2.16365;0
11.03.2016 23:30;-1.716422395;0;6.3;128.4555555;0;0.219055556;0;0;2.1542;0
11.03.2016 23:45;-1.706023057;0;6.3;99.99999991;0;0.203888889;0;0;2.115925;0
12.03.2016 00:00;-1.716812007;0;6.3;99.99999991;0;0.251777778;0;0;2.07765;0
12.03.2016 00:15;-1.629457004;0;6.1;162.5444445;0;0.207666667;0;0;2.039375;0
12.03.2016 00:30;-1.591301927;0;5.9;128.6;0;0.517666667;0;0;2.0011;0
12.03.2016 00:45;-1.65821868;0;5.8;99.99999991;0;0.432555556;0;0;2.09785;0
12.03.2016 01:00;-1.697660969;0;5.7;99.99999991;0;0.146638889;0;0;2.1946;0
12.03.2016 01:15;-1.682066227;0;5.9;162.4;0;0.135583333;0;0;2.29135;0
12.03.2016 01:30;-1.72863352;0;5.9;128.7444444;0;0.345888889;0;0;2.3881;0
12.03.2016 01:45;-1.637612777;0;6.1;99.99999991;0;0.383333333;0;0;2.1807;0
12.03.2016 02:00;-1.621086051;0;5.4;99.99999991;0;0.323777778;0;0;1.9733;0
12.03.2016 02:15;-1.627868536;0;5.6;162.2555556;0;0.576333333;0;0;1.7659;0
12.03.2016 02:30;-1.643337208;0;5.5;128.8888888;0;0.326555556;0;0;1.5585;0
12.03.2016 02:45;-1.651718964;0;5.2;99.99999991;0;0.364;0;0;1.466025;0
12.03.2016 03:00;-1.698056729;0;5.2;99.99999991;0;0.292916667;0;0;1.37355;0
12.03.2016 03:15;-1.667576433;0;5.2;162.1111111;0;0.328416667;0;0;1.281075;0
12.03.2016 03:30;-1.661220124;0;5.2;129.0333333;0;0.427111111;0;0;1.1886;0
12.03.2016 03:45;-1.648473099;0;5.2;99.99999991;0;0.476222222;0;0;1.097665;0
12.03.2016 04:00;-1.619993667;0;5.1;99.99999991;0;0.397333333;0;0;1.00673;0
12.03.2016 04:15;-1.600669586;0;4.8;161.9666667;0;0.601111111;0;0;0.915795;0
12.03.2016 04:30;-1.598040807;0;5;129.1777777;0;0.817851852;0;0;0.82486;0
12.03.2016 04:45;-1.560057409;0;5.1;99.99999991;32.47249597;0.569398148;0;0;0.8176575;0
12.03.2016 05:00;-1.565974717;0;4.8;99.99999991;8.9923835;0.584972222;0;0;0.810455;0
12.03.2016 05:15;-1.444817887;0;4.8;161.8222222;24.22947776;0.46;0;0;0.8032525;0
12.03.2016 05:30;-0.295072011;0.456222205;4.8;129.3222222;34.22101499;0.354888889;0;0;0.79605;0
12.03.2016 05:45;3.567077458;4.075586457;5;99.99999991;0;0.313492064;0;12.71125;0.7961725;0
12.03.2016 06:00;10.43536612;10.84513682;4.9;211.9999999;0;0.362952381;0;25.4225;0.796295;0
12.03.2016 06:15;19.5127269;19.88142001;4.6;757.6777777;0;0.496857143;0;38.13375;0.7964175;0
12.03.2016 06:30;28.29209514;28.59681711;4.6;749.4666667;0;0.444587302;0;50.845;0.79654;0
12.03.2016 06:45;39.58612411;39.7345658;4.7;708.0000001;0;0.558277778;0;69.79875;0.918005;0
12.03.2016 07:00;47.28979878;47.44429367;4.7;720.0000001;0;0.409690476;0;88.7525;1.03947;0
12.03.2016 07:15;51.08756236;51.22095278;4.757142857;733.5333333;0;0.500031746;0;107.70625;1.160935;0
12.03.2016 07:30;55.30894331;55.29015196;4.8;689.6111111;0;0.901444444;0;126.66;1.2824;0
12.03.2016 07:45;67.95302329;67.88822136;4.9;660.0000001;0;0.784296296;0;152.495;1.738325;0
12.03.2016 08:00;74.26241229;74.23017484;4.9;660.0000001;0;0.799814815;0;178.33;2.19425;0
12.03.2016 08:15;72.24678353;72.22013228;5;721.3888888;0;0.738444444;0;204.165;2.650175;0
12.03.2016 08:30;89.19096977;89.05226476;5.1;689.7555556;0;0.65387037;0;230;3.1061;0
12.03.2016 08:45;111.6257306;111.3121409;5.2;660.0000001;0;0.721814815;0;254.605;3.4095;0
12.03.2016 09:00;134.2614994;133.7604175;5.3;660.0000001;0;0.674267196;0;279.21;3.7129;0
12.03.2016 09:15;162.9503596;161.9222177;5.4;721.2444444;0;0.749380952;0;303.815;4.0163;0
12.03.2016 09:30;158.81181;157.9235003;5.5;689.9;0;0.795;0;328.42;4.3197;0
12.03.2016 09:45;156.1574312;155.0102515;5.7;660.0000001;26.72736207;0.897238095;0;333.515;4.570125;0
12.03.2016 10:00;170.3225827;168.5804156;5.6;992.4444445;0;0.910634921;0;338.61;4.82055;0
12.03.2016 10:15;191.754296;189.8591651;5.8;878.0555556;0;0.667571429;0;343.705;5.070975;0
12.03.2016 10:30;215.5196135;213.1440508;6;453.0444444;23.97968933;0.748380952;0;348.8;5.3214;0
12.03.2016 10:45;209.0270224;206.9673361;6.1;422.9999999;0;0.69247619;0;346.6325;5.545225;0
12.03.2016 11:00;201.6533518;199.5539354;6.4;971.1888889;0;0.805365079;0;344.465;5.76905;0
12.03.2016 11:15;184.3063264;182.5647778;6.2;1021.844444;0;0.831111111;0;342.2975;5.992875;0
12.03.2016 11:30;196.6492725;194.9150336;6.2;1321.577778;0;1.23462963;0;340.13;6.2167;0
12.03.2016 11:45;188.1741076;187.2216248;6.2;556.6333333;0;1.028005291;0;313.9775;6.328875;0
12.03.2016 12:00;163.9613062;163.8483395;6.4;655.1777778;0;0.924650794;0;287.825;6.44105;0
12.03.2016 12:15;133.9012819;133.738165;6.4;935.9666666;0;0.752214286;0;261.6725;6.553225;0
12.03.2016 12:30;127.849129;127.3427594;6.8;690.3333333;20.23286288;1.079134921;0;235.52;6.6654;0
12.03.2016 12:45;93.15931839;93.08450177;6.6;660.0000001;0;0.824571429;0;209.79;6.67755;0
12.03.2016 13:00;102.5341373;102.4347932;6.9;708.0000001;0;0.949645503;0;184.06;6.6897;0
12.03.2016 13:15;112.5737972;111.6908221;6.8;780.6666666;0;0.918259259;0;158.33;6.70185;0
12.03.2016 13:30;94.75986793;94.51565534;6.9;738.4777778;0;0.677777778;0;132.6;6.714;0
12.03.2016 13:45;76.89894788;77.15401617;7.1;720.0000001;0;1.026185185;0;123.4115;6.760325;0.000488275
12.03.2016 14:00;73.12470504;73.39344636;6.9;660.0000001;0;0.781722222;0;114.223;6.80665;0.00097655
12.03.2016 14:15;60.04675204;60.15357059;7;720.5222222;0;0.983902116;0;105.0345;6.852975;0.001464825
12.03.2016 14:30;46.87204957;47.14584706;7;690.6222222;0;0.962746032;0;95.846;6.8993;0.0019531
12.03.2016 14:45;37.35590724;37.64891199;7.1;660.0000001;0;0.905814815;0;81.303;6.751775;0.001708965
12.03.2016 15:00;33.74728721;33.86480755;7;660.0000001;0;1.59362963;0;66.76;6.60425;0.00146483
12.03.2016 15:15;35.52722727;35.71262763;6.7;720.3777777;0;1.559777778;0;52.217;6.456725;0.001220695
12.03.2016 15:30;33.61051835;33.69642701;6.6;690.7666667;0;1.945301587;0;37.674;6.3092;0.00097656
12.03.2016 15:45;29.77460669;29.86922382;6.5;660.0000001;0;1.966253968;0;28.2555;6.359875;0.00512692
12.03.2016 16:00;19.62481974;19.78173923;6.4;660.0000001;0;2.061444444;0;18.837;6.41055;0.00927728
12.03.2016 16:15;10.07308848;10.38610515;6.3;720.2333333;0;1.898587302;0;9.4185;6.461225;0.01342764
12.03.2016 16:30;4.533408505;4.929277735;6.4;690.9111111;10.74090251;1.54152381;0;0;6.5119;0.017578
12.03.2016 16:45;1.292114374;1.823677346;6.3;660.0000001;0;0.881;0;0;6.274225;0.026367
12.03.2016 17:00;-0.152534713;0.445780454;6.4;660.0000001;0;0.614555556;0.001;0;6.03655;0.035156
12.03.2016 17:15;-1.273836469;0;6.3;720.0888889;0;0.605888889;0.001066667;0;5.798875;0.043945
12.03.2016 17:30;-1.698143484;0;6.2;691.0555556;0;0.767222222;0.007024444;0;5.5612;0.052734
12.03.2016 17:45;-1.94834564;0;6.2;660.0000001;8.9923835;0.458833333;0.012988889;0;5.499425;0.05249
12.03.2016 18:00;-1.852956048;0;6.2;660.0000001;14.98730583;0.4135;0;0;5.43765;0.052246
12.03.2016 18:15;-1.934920258;0;6.2;1011.777778;0;0.776222222;0.002882222;0;5.375875;0.052002
12.03.2016 18:30;-1.708171669;0;6.1;1056.277778;0;0.571185185;0.004822963;0;5.3141;0.051758
12.03.2016 18:45;-1.698493135;0;6;724.0888889;0;0.725814815;0.001028148;0;5.2297;0.0886235
12.03.2016 19:00;-1.740696737;0;6.2;660.0000001;0;0.777888889;0.002938889;0;5.1453;0.125489
12.03.2016 19:15;-1.694236235;0;6.1;719.8;0;0.585666667;0;0;5.0609;0.1623545
12.03.2016 19:30;-1.833194737;0;6.1;691.3444445;5.745133903;0.389083333;0;0;4.9765;0.19922
12.03.2016 19:45;-1.78432339;0;6.1;660.0000001;0;0.282694444;0;0;4.887875;0.15429775
12.03.2016 20:00;-1.79838979;0;6;660.0000001;0;0.567111111;0.00247;0;4.79925;0.1093755
12.03.2016 20:15;-1.877135325;0;6;719.6555555;0;0.543111111;0.003117778;0;4.710625;0.06445325
12.03.2016 20:30;-1.777296795;0;5.9;691.4888889;0;0.564111111;0.003164444;0;4.622;0.019531
12.03.2016 20:45;-1.954163614;0;5.9;660.0000001;0;0.564111111;0.007864444;0;4.6082;0.016357225
12.03.2016 21:00;-1.667974437;0;5.8;660.0000001;0;0.953555556;0.001694444;0;4.5944;0.01318345
12.03.2016 21:15;-1.73439839;0;5.7;719.5111111;0;0.670333333;0.00305;0;4.5806;0.010009675
12.03.2016 21:30;-1.892297291;0;5.6;691.6333333;0;0.682;0.026042222;0;4.5668;0.0068359
12.03.2016 21:45;-1.96571262;0;5.7;659.3777778;0;0.718333333;0.000433333;0;4.52665;0.019287175
12.03.2016 22:00;-1.726544059;0;5.7;99.99999991;0;0.462;0.001044444;0;4.4865;0.03173845
12.03.2016 22:15;-1.570210989;0;5.5;159.3666667;0;0.4475;0;0;4.44635;0.044189725
12.03.2016 22:30;-1.642405437;0;5.6;131.7777777;0;0.335166667;0.000606667;0;4.4062;0.056641
12.03.2016 22:45;-1.635140521;0;5.2;99.99999991;0;0.359518519;0.000816667;0;4.369925;0.09521575
12.03.2016 23:00;-1.666331349;0;5.4;99.99999991;0;0.33137037;0.005793333;0;4.33365;0.1337905
12.03.2016 23:15;-1.781531768;0;5.4;159.2222222;0;0.419444444;0.002633333;0;4.297375;0.17236525
12.03.2016 23:30;-1.702785636;0;5.3;131.9222222;0;0.587;0.000948889;0;4.2611;0.21094
12.03.2016 23:45;-1.708565186;0;5.7;99.99999991;0;0.694814815;0.002392593;0;4.23365;0.201905
13.03.2016 00:00;-1.575025507;0;5.5;99.99999991;0;0.645074074;0.00220963;0;4.2062;0.19287
13.03.2016 00:15;-1.560446086;0;5.5;159.0777778;0;0.491111111;0.001897778;0;4.17875;0.183835
13.03.2016 00:30;-1.552850657;0;5.3;132.0666666;0;0.571;0;0;4.1513;0.1748
13.03.2016 00:45;-1.588814569;0;5.3;99.99999991;0;0.524555556;0.002123333;0;4.12255;0.139889
13.03.2016 01:00;-1.641445537;0;5.4;99.99999991;0;0.650555556;0.001016667;0;4.0938;0.104978
13.03.2016 01:15;-1.620754654;0;5.3;158.9333333;0;0.455222222;0;0;4.06505;0.070067
13.03.2016 01:30;-1.564802196;0;5.2;132.2111111;0;0.713222222;0.001857778;0;4.0363;0.035156
13.03.2016 01:45;-1.582665956;0;5.4;99.99999991;0;0.692888889;0.001423333;0;3.92625;0.026367
13.03.2016 02:00;-1.500092451;0;5.4;99.99999991;0;0.926148148;0.003185556;0;3.8162;0.017578
13.03.2016 02:15;-1.474877539;0;5.4;158.7888889;0;0.938240741;0.001016667;0;3.70615;0.008789
13.03.2016 02:30;-1.598332495;0;5.3;132.3555555;0;0.616722222;0.003388889;0;3.5961;0
13.03.2016 02:45;-1.567335024;0;5.2;99.99999991;0;0.581333333;0;0;3.58165;0.0084215
13.03.2016 03:00;-1.65621594;0;5.3;99.99999991;0;0.474222222;0;0;3.5672;0.016843
13.03.2016 03:15;-1.486892153;0;5.2;158.6444444;0;0.676555556;0;0;3.55275;0.0252645
13.03.2016 03:30;-1.521826494;0;5;132.5;0;0.639888889;0;0;3.5383;0.033686
13.03.2016 03:45;-1.462348041;0;5;99.99999991;4.995768611;0.743666667;0;0;3.525975;0.0288655
13.03.2016 04:00;-1.557745536;0;5;99.99999991;0;0.615666667;0;0;3.51365;0.024045
13.03.2016 04:15;-1.484545006;0;5;158.5;0;0.757666667;0;0;3.501325;0.0192245
13.03.2016 04:30;-1.52740916;0;4.9;132.6444444;0;0.571777778;0;0;3.489;0.014404
13.03.2016 04:45;-1.530236943;0;4.9;99.99999991;42.96361006;0.892888889;0;0;3.39795;0.0132444
13.03.2016 05:00;-1.527173079;0;5.1;99.99999991;24.97884306;0.629888889;0;0;3.3069;0.0120848
13.03.2016 05:15;-1.444027002;0;5;158.3555556;47.70959024;0.654222222;0;0;3.21585;0.0109252
13.03.2016 05:30;-0.921302682;0.005938869;5.066666667;132.7888889;27.22693893;0.734;0;0;3.1248;0.0097656
13.03.2016 05:45;0.499680844;0.956729141;5;99.99999991;0;0.698388889;0;4.55525;3.146125;0.008666975
13.03.2016 06:00;3.569601196;3.923957435;5;211.9999999;0;0.930103175;0;9.1105;3.16745;0.00756835
13.03.2016 06:15;6.301117864;6.677578088;5;754.2111111;0;0.755428571;0;13.66575;3.188775;0.006469725
13.03.2016 06:30;9.616460096;9.96698275;5;752.9333333;0;0.628746032;0;18.221;3.2101;0.0053711
13.03.2016 06:45;14.24621617;14.61689091;5;708.0000001;0;0.541555556;0;32.926;3.325275;0.00512695
13.03.2016 07:00;21.6094479;21.91431907;5;720.0000001;0;0.375238095;0;47.631;3.44045;0.0048828
13.03.2016 07:15;29.69295155;29.94180972;4.957142857;730.0666666;8.74259507;0.298335979;0;62.336;3.555625;0.00463865
13.03.2016 07:30;48.71326553;48.77768371;5;693.0777778;6.744287625;0.645185185;0;77.041;3.6708;0.0043945
13.03.2016 07:45;66.0134526;66.11565738;5.2;660.0000001;0;0.357050265;0;117.19075;3.974525;0.003295875
13.03.2016 08:00;82.28100819;82.13234508;5.5;660.0000001;0;0.356412698;0;157.3405;4.27825;0.00219725
13.03.2016 08:15;103.033806;102.5524823;5.6;717.9222222;0;0.308814815;0;197.49025;4.581975;0.001098625
13.03.2016 08:30;121.7437607;121.374394;5.8;693.2222222;0;0.503851852;0;237.64;4.8857;0
13.03.2016 08:45;174.1382395;172.1056803;5.8;660.0000001;0;0.815873016;0;268.5775;5.19655;0
13.03.2016 09:00;207.660727;204.5950179;5.9;236.8888888;0;0.989404762;0;299.515;5.5074;0
13.03.2016 09:15;194.4552049;192.3849424;5.9;157.7777778;0;1.196518519;0;330.4525;5.81825;0
13.03.2016 09:30;235.3125336;233.2819778;6;133.3666666;0;1.339092593;0;361.39;6.1291;0
13.03.2016 09:45;167.0198534;165.4393532;6.3;99.99999991;0;1.151722222;0;377.8275;6.374325;0
13.03.2016 10:00;156.1012324;155.5374727;6.6;422.9999999;0;0.850436508;0;394.265;6.61955;0
13.03.2016 10:15;235.2781301;233.5982347;7;480.6333333;0;1.061380952;0;410.7025;6.864775;0
13.03.2016 10:30;267.7336766;255.9247804;6.8;456.5111111;17.984767;1.457719577;0;427.14;7.11;0
13.03.2016 10:45;194.8111154;179.1519945;6.9;422.9999999;0;1.240851852;0;438.6325;7.4078;0
13.03.2016 11:00;158.7314443;155.8693643;7.6;958.6;0;1.25552381;0;450.125;7.7056;0
13.03.2016 11:15;189.0859492;186.123011;7.4;1046.477778;0;1.061346561;0;461.6175;8.0034;0
13.03.2016 11:30;194.1902281;191.4443984;7.6;1305.7;0;1.009925926;0;473.11;8.3012;0
13.03.2016 11:45;170.1429033;167.7821191;8.1;564.6444444;0;1.367029101;0;455.9125;8.40275;0
13.03.2016 12:00;119.605028;118.8253247;8.242857143;655.1777778;0;1.051730159;0;438.715;8.5043;0
13.03.2016 12:15;141.9783621;141.5884214;8.3;932.4999999;8.74259507;1.221925926;0;421.5175;8.60585;0
13.03.2016 12:30;172.2414476;171.7004826;8.1;693.8;0;1.174153439;0;404.32;8.7074;0
13.03.2016 12:45;161.46628;161.6166797;8.3;660.0000001;0;1.49684127;0;368.8825;8.7654;0
13.03.2016 13:00;145.7928629;145.0251951;8;708.0000001;0;2.575746032;0;333.445;8.8234;0
13.03.2016 13:15;148.0850319;146.817268;7.8;777.2;0;2.469907407;0;298.0075;8.8814;0
13.03.2016 13:30;223.0765793;220.0677717;7.8;741.9444445;0;2.612822751;0;262.57;8.9394;0
13.03.2016 13:45;319.0599665;307.3280543;7.9;720.0000001;0;2.45015873;0;250.1025;8.890075;0
13.03.2016 14:00;246.6891795;244.7239195;8.1;660.0000001;0;3.284888889;0;237.635;8.84075;0
13.03.2016 14:15;202.8080504;200.5953579;8;717.0555555;0;2.699555556;0;225.1675;8.791425;0
13.03.2016 14:30;186.289981;184.1963437;7.9;694.0888889;0;2.384206349;0;212.7;8.7421;0
13.03.2016 14:45;181.3773548;180.1042492;8;660.0000001;0;2.641015873;0;193.975;8.534825;0.00024414
13.03.2016 15:00;147.411695;146.5167226;7.9;660.0000001;0;2.822166667;0;175.25;8.32755;0.00048828
13.03.2016 15:15;127.8222346;127.1528267;7.9;716.9111111;0;2.463134921;0;156.525;8.120275;0.00073242
13.03.2016 15:30;116.8227762;116.2495498;8;694.2333333;0;1.703095238;0;137.8;7.913;0.00097656
13.03.2016 15:45;90.31183075;89.85321001;8.1;660.0000001;0;2.202084656;0;117.35025;7.466275;0.00073242
13.03.2016 16:00;69.45259008;69.25579041;8;660.0000001;0;1.683851852;0;96.9005;7.01955;0.00048828
13.03.2016 16:15;50.01127093;50.05031956;7.9;716.7666666;0;1.181285714;0;76.45075;6.572825;0.00024414
13.03.2016 16:30;33.46727065;33.58262015;7.8;694.3777778;0;0.957677249;0;56.001;6.1261;0
13.03.2016 16:45;22.27131405;22.34630516;7.8;660.0000001;6.744287625;1.571277778;0;42.00075;5.8224;0
13.03.2016 17:00;11.31377019;11.36808519;7.4;660.0000001;0;2.07123545;0;28.0005;5.5187;0
13.03.2016 17:15;3.318330371;3.52595447;7.2;716.6222222;0;1.388968254;0;14.00025;5.215;0
13.03.2016 17:30;-0.803415183;0.079159211;7.1;694.5222222;0;1.673444444;0;0;4.9113;0
13.03.2016 17:45;-1.878919496;0;6.8;660.0000001;0;1.497888889;0;0;4.76775;0
13.03.2016 18:00;-1.999264797;0;6.5;660.0000001;0;2.042222222;0;0;4.6242;0
13.03.2016 18:15;-2.162971065;0;6.4;1008.311111;0;1.225407407;0;0;4.48065;0
13.03.2016 18:30;-2.325683705;0;5.9;1059.744444;0;0.640925926;0;0;4.3371;0
13.03.2016 18:45;-2.345972408;0;5.7;724.0888889;15.23709426;0.890111111;0;0;4.252425;0
13.03.2016 19:00;-2.370285028;0;5.8;660.0000001;13.98815211;0.522805556;0;0;4.16775;0
13.03.2016 19:15;-2.35824246;0;5.425;716.3333333;7.993229778;0.724527778;0;0;4.083075;0
13.03.2016 19:30;-2.221455484;0;5.6;694.8111111;0;0.593;0;0;3.9984;0
13.03.2016 19:45;-2.244981371;0;5.5;660.0000001;0;0.361777778;0;0;3.74365;0
13.03.2016 20:00;-2.156624309;0;5.3;660.0000001;0;0.584777778;0;0;3.4889;0
13.03.2016 20:15;-2.176125609;0;5.2;716.1888889;0;0.353333333;0;0;3.23415;0
13.03.2016 20:30;-2.303904227;0;4.8;694.9555556;0;0.450074074;0;0;2.9794;0
13.03.2016 20:45;-2.377147103;0;4.5;660.0000001;0;0.557175926;0;0;2.825825;0
13.03.2016 21:00;-2.23342304;0;4.6;660.0000001;0;0.637638889;0;0;2.67225;0
13.03.2016 21:15;-2.20421744;0;4.4;716.0444444;0;0.666555556;0;0;2.518675;0
13.03.2016 21:30;-2.376189966;0;4.133333333;695.1;0;0.50862963;0;0;2.3651;0
13.03.2016 21:45;-2.311612378;0;4.4;659.3777778;8.9923835;0.57537037;0;0;2.3241;0
13.03.2016 22:00;-2.132528683;0;4.1;99.99999991;0;0.419111111;0;0;2.2831;0
13.03.2016 22:15;-2.051511992;0;3.2;155.9;0;0.490851852;0;0;2.2421;0
13.03.2016 22:30;-1.885083884;0;3.4;135.2444444;0;0.384148148;0;0;2.2011;0
13.03.2016 22:45;-2.058618722;0;2.6;99.99999991;0;0.451888889;0;0;2.10235;0
13.03.2016 23:00;-2.066744839;0;3.1;99.99999991;7.243864486;0.424777778;0;0;2.0036;0
13.03.2016 23:15;-1.817133385;0;2.5;155.7555556;0;0.469833333;0;0;1.90485;0
13.03.2016 23:30;-1.63251718;0;2.2;135.3888889;0;0.546722222;0;0;1.8061;0
13.03.2016 23:45;-1.589150166;0;1.6;99.99999991;0;0.375555556;0;0;1.841125;0
14.03.2016 00:00;-1.90730511;0;1.9;99.99999991;0;0.468333333;0;0;1.87615;0
14.03.2016 00:15;-1.946334514;0;2.2;155.6111111;0;0.366666667;0;0;1.911175;0
14.03.2016 00:30;-2.005332031;0;2.2;135.5333333;0;0.206555556;0;0;1.9462;0
14.03.2016 00:45;-2.133962744;0;1.9;99.99999991;0;0.291777778;0;0;1.9534;0
14.03.2016 01:00;-2.1910387;0;1.7;99.99999991;0;0.473;0;0;1.9606;0
