Time;hGlo;hDif;Tamb;Pload;Wind;Niederschlag; hGloCOSMO; TambCOSMO; NiederCOSMO;Zapfung
2017-04-08 16:00:00;247.93347;77.80221451;20.3;99.99999991;1.225047619;0;236.525;17.191;0;0
2017-04-08 16:15:00;208.0685364;70.20328523;19.4;99.99999991;1.25034127;0;191.3325;16.904;0;0
2017-04-08 16:30:00;162.9759469;60.63374216;19.7;549.5444444;1.051703704;0;146.14;16.617;0;0
2017-04-08 16:45:00;123.3008615;50.285463;19.4;660.0000001;1.033002645;0;115.847;16.21575;0;0
2017-04-08 17:00:00;73.18985866;39.00068998;19.1;660.0000001;0.900126984;0.00057;85.554;15.8145;0;0
2017-04-08 17:15:00;25.74110977;26.7452869;18.4;660.0000001;1.337962963;0;55.261;15.41325;0;0
2017-04-08 17:30:00;14.60142421;15.65319065;17.4;751.1444444;1.229084656;0;24.968;15.012;0;0
2017-04-08 17:45:00;4.411696174;5.636174486;17;660.0000001;0.954063492;0;18.726;14.731;0;0
2017-04-08 18:00:00;0.125705618;0.396502993;15.8;660.0000001;0.686074074;0;12.484;14.45;0;0
2017-04-08 18:15:00;0;0;15.3;1226.5;0.805037037;0;6.242;14.169;0;0
2017-04-08 18:30:00;0;0;14.7;1116.222222;0.524;0;0;13.888;0;7.993229778
2017-04-08 18:45:00;0;0;14.3;878.5888889;0.344444444;0;0;13.6925;0;8.9923835
2017-04-08 19:00:00;0;0;14;660.0000001;0.385694445;0;0;13.497;0;0
2017-04-08 19:15:00;0;0;13.8;660.0000001;0.307083333;0;0;13.3015;0;6.744287625
2017-04-08 19:30:00;0;0;13.4;751.1444444;0.413888889;0;0;13.106;0;0
2017-04-08 19:45:00;0;0;13.4;660.0000001;0.551;0;0;12.89675;0;8.243018209
2017-04-08 20:00:00;0;0;13.4;660.0000001;0.246296296;0;0;12.6875;0;0
2017-04-08 20:15:00;0;0;13.1;660.0000001;0.196425926;0;0;12.47825;0;0
2017-04-08 20:30:00;0;0;12.7;751.1444444;0.301833333;0;0;12.269;0;7.243864486
2017-04-08 20:45:00;0;0;12.5;660.0000001;0.454333333;0;0;12.245;0;0
2017-04-08 21:00:00;0;0;11.8;660.0000001;0.714833333;0;0;12.221;0;9.991537223
2017-04-08 21:15:00;0;0;12;660.0000001;0.772388889;0;0;12.197;0;0
2017-04-08 21:30:00;0;0;11.8;751.1444444;0.770777778;0;0;12.173;0;0
2017-04-08 21:45:00;0;0;11.5;659.3777778;0.56;0;0;11.9035;0;0
2017-04-08 22:00:00;0;0;10.9;99.99999991;0.279777778;0;0;11.634;0;0
2017-04-08 22:15:00;0;0;10.8;99.99999991;0.540888889;0;0;11.3645;0;0
2017-04-08 22:30:00;0;0;11;191.1444445;0.612333333;0;0;11.095;0;0
2017-04-08 22:45:00;0;0;10.9;99.99999991;0.572444445;0;0;10.93325;0;0
2017-04-08 23:00:00;0;0;10.8;99.99999991;0.305666667;0;0;10.7715;0;0
2017-04-08 23:15:00;0;0;10.3;99.99999991;0.433888889;0;0;10.60975;0;0
2017-04-08 23:30:00;0;0;10.1;191.1444445;0.515814815;0;0;10.448;0;0
2017-04-08 23:45:00;0;0;9.233333333;99.99999991;0.462740741;0;0;10.2604;0;0
2017-04-09 00:00:00;0;0;9.4;99.99999991;0.445666667;0;0;10.0728;0;0
2017-04-09 00:15:00;0;0;9;99.99999991;0.415222222;0;0;9.8852;0;0
2017-04-09 00:30:00;0;0;9;191.1444445;0.395074074;0;0;9.6976;0;0
2017-04-09 00:45:00;0;0;9.3;99.99999991;0.434898148;0;0;9.53715;0;0
2017-04-09 01:00:00;0;0;8.5;99.99999991;0.446472222;0;0;9.3767;0;0
2017-04-09 01:15:00;0;0;7.9;99.99999991;0.299555556;0;0;9.21625;0;0
2017-04-09 01:30:00;0;0;8;191.1444445;0.411703704;0;0;9.0558;0;8.9923835
2017-04-09 01:45:00;0;0;8.2;99.99999991;0.487935185;0;0;9.179075;0;0
2017-04-09 02:00:00;0;0;8.2;99.99999991;0.484694445;0;0;9.30235;0;0
2017-04-09 02:15:00;0;0;8.6;99.99999991;0.430296296;0;0;9.425625;0;0
2017-04-09 02:30:00;0;0;8.8;191.1444445;0.525537037;0;0;9.5489;0;0
2017-04-09 02:45:00;0;0;7.5;99.99999991;0.4005;0;0;9.688675;0;0
2017-04-09 03:00:00;0;0;7.7;99.99999991;0.417111111;0;0;9.82845;0;0
2017-04-09 03:15:00;0;0;7.7;99.99999991;0.336861111;0;0;9.968225;0;0
2017-04-09 03:30:00;0;0;7.8;191.1444445;0.360472222;0;0;10.108;0;0
2017-04-09 03:45:00;0;0;8;99.99999991;0.441555556;0;0;9.930575;0;0
2017-04-09 04:00:00;0;0;8.2;99.99999991;0.359666667;0;0;9.75315;0;0
2017-04-09 04:15:00;0;0;7.7;99.99999991;0.391;0;0;9.575725;0;0
2017-04-09 04:30:00;0.010332689;0.329008213;7.9;191.1444445;0.531111111;0;0;9.3983;0;0
2017-04-09 04:45:00;3.777642474;5.306876137;8.2;99.99999991;0.439;0;11.7525;9.546925;0;34.47080342
2017-04-09 05:00:00;11.35053825;12.7119959;8;99.99999991;0.506;0;23.505;9.69555;0;8.9923835
2017-04-09 05:15:00;19.32297732;20.52281966;8.7;99.99999991;0.410333333;0;35.2575;9.844175;0;25.72820835
2017-04-09 05:30:00;26.4949759;27.64441324;8.8;191.1444445;0.641777778;0;47.01;9.9928;0;6.244710764
2017-04-09 05:45:00;33.46241739;34.53344788;9.3;99.99999991;0.699603175;0;80.9725;10.15885;0;0
2017-04-09 06:00:00;119.1894427;42.33756451;10;102.4888888;0.894730159;0;114.935;10.3249;0;0
2017-04-09 06:15:00;232.7580094;48.26969626;10;135.9999999;1.118611111;0;148.8975;10.49095;0;0
2017-04-09 06:30:00;280.9036307;52.4947579;11.7;251.1444445;1.772468254;0;182.86;10.657;0;0
2017-04-09 06:45:00;327.672416;56.49749145;12.4;147.9999999;1.824031746;0;223.1875;11.302;0;0
2017-04-09 07:00:00;372.3235127;60.52221903;12.9;159.9999999;1.824888889;0;263.515;11.947;0;0
2017-04-09 07:15:00;416.2059322;63.75604016;13.4;111.9999999;1.498888889;0;303.8425;12.592;0;0
2017-04-09 07:30:00;458.5819924;66.30207743;13.8;191.1444445;1.387698413;0;344.17;13.237;0;0
2017-04-09 07:45:00;497.5364877;68.3875759;14.4;99.99999991;1.004616402;0.001706667;382.1625;13.89625;0;0
2017-04-09 08:00:00;536.559077;70.32510441;14.8;99.99999991;0.607277778;0;420.155;14.5555;0;0
2017-04-09 08:15:00;573.8592672;72.28002591;15.78333333;99.99999991;1.118439153;0;458.1475;15.21475;0;0
2017-04-09 08:30:00;610.4735345;73.86236401;15.3;191.1444445;0.754746032;0;496.14;15.874;0;7.493652917
2017-04-09 08:45:00;646.1102187;75.53511887;16.2;99.99999991;0.835925926;0;526.1125;16.5885;0;7.743441347
2017-04-09 09:00:00;679.7304921;76.64883304;16.76666667;99.99999991;0.814851852;0.001351111;556.085;17.303;0;0
2017-04-09 09:15:00;708.8425994;78.00628475;17.03333333;99.99999991;0.976;0;586.0575;18.0175;0;0
2017-04-09 09:30:00;732.4575198;79.61399173;17.5;191.1444445;0.894111111;0;616.03;18.732;0;0
2017-04-09 09:45:00;753.8559732;82.00209326;18;99.99999991;0.980111111;0;634.2025;19.13775;0;0
2017-04-09 10:00:00;771.6497034;83.68886673;17.71666667;1348.555556;0.724925926;0;652.375;19.5435;0;8.9923835
2017-04-09 10:15:00;785.9974476;85.0712739;18.8;426.7777777;1.075994709;0;670.5475;19.94925;0;11.49026781
2017-04-09 10:30:00;797.7265181;84.42019405;18.6;514.1444445;0.864746032;0;688.72;20.355;0;0
2017-04-09 10:45:00;808.6982712;83.27653835;19.2;422.9999999;1.014333333;0;696.275;20.75075;0;0
2017-04-09 11:00:00;815.5153187;81.14957759;20.06666667;1162.311111;0.69637037;0;703.83;21.1465;0;0
2017-04-09 11:15:00;816.9431171;82.33106643;20.3;970.0444445;1.072486772;0;711.385;21.54225;0;0
2017-04-09 11:30:00;815.0952485;84.03925893;20.4;1711.577778;1.234253968;0;718.94;21.938;0;0
2017-04-09 11:45:00;809.6303544;84.08835358;20.9;932.4555555;1.106314815;0;712.35;22.08025;0;0
2017-04-09 12:00:00;802.0051684;83.19315834;21.5;468.5111111;1.156407407;0;705.76;22.2225;0;8.9923835
2017-04-09 12:15:00;786.6659685;85.16518051;22;469.6555555;1.201309524;0;699.17;22.36475;0;0
2017-04-09 12:30:00;768.3467811;86.94482058;21.64285714;191.1444445;1.157079365;0;692.58;22.507;0;0
2017-04-09 12:45:00;750.0573105;88.04653657;22.4;99.99999991;1.271666667;0.00128;672.0475;22.4;0;0
2017-04-09 13:00:00;726.5020955;88.29975158;21.9;147.9999999;1.205698413;0;651.515;22.293;0;0
2017-04-09 13:15:00;698.7753571;88.0750798;22.47142857;159.9999999;1.369825397;0;630.9825;22.186;0;0
2017-04-09 13:30:00;672.4300474;87.60127074;22.6;239.1444445;1.196698413;0.000995556;610.45;22.079;0;0
2017-04-09 13:45:00;639.99291;86.64964319;22.6;159.9999999;1.276206349;0;579.4075;21.91475;0;0
2017-04-09 14:00:00;607.3370268;84.95281097;22.58571429;99.99999991;1.381047619;0;548.365;21.7505;0;0
2017-04-09 14:15:00;571.3369635;82.82042195;22.7;99.99999991;1.26452381;0;517.3225;21.58625;0;0
2017-04-09 14:30:00;533.2837191;80.01209228;23.2;191.1444445;1.294888889;0.000995556;486.28;21.422;0;0
2017-04-09 14:45:00;494.3591295;76.45907145;22.2;99.99999991;1.538349206;0;447.4575;21.1785;0;0
2017-04-09 15:00:00;454.4322966;73.78151399;22.95714286;99.99999991;1.462873016;0.00058;408.635;20.935;0;0
2017-04-09 15:15:00;407.5258215;70.25041281;22.6;99.99999991;1.379777778;0;369.8125;20.6915;0;0
2017-04-09 15:30:00;362.9617395;65.31656682;22.8;191.1444445;1.202055556;0;330.99;20.448;0;0
2017-04-09 15:45:00;316.1620856;60.5798585;22.6;99.99999991;1.050674603;0.000902222;287.9925;20.1805;0;8.492806639
2017-04-09 16:00:00;271.9827781;55.67930434;22.6;99.99999991;1.281380952;0;244.995;19.913;0;0
2017-04-09 16:15:00;227.8161376;50.30812731;22.8;99.99999991;1.093592593;0;201.9975;19.6455;0;5.745133903
2017-04-09 16:30:00;183.1223984;44.69130008;22.1;300.0333334;0.914296296;0;159;19.378;0;0
2017-04-09 16:45:00;138.2431304;38.2466232;22.1;660.0000001;0.973349206;0;125.75325;18.96375;0;0
2017-04-09 17:00:00;88.63338289;31.47229311;21.44285714;660.0000001;1.17944709;0;92.5065;18.5495;0;0
2017-04-09 17:15:00;22.12059933;23.01664356;20.7;660.0000001;1.291296296;0;59.25975;18.13525;0;9.491960361
2017-04-09 17:30:00;13.60105787;14.52998099;19.5;751.1444444;1.297145503;0;26.013;17.721;0;0
2017-04-09 17:45:00;5.07287546;6.211968241;18.54285714;660.0000001;1.483058201;0;19.50975;17.3965;0;0
2017-04-09 18:00:00;0.165601694;0.51935643;18.2;660.0000001;0.847314815;0;13.0065;17.072;0;17.73497857
2017-04-09 18:15:00;0;0;18.7;1226.5;0.669611111;0.002372222;6.50325;16.7475;0;8.74259507
2017-04-09 18:30:00;0;0;17.4;1116.222222;0.743444445;0;0;16.423;0;0
2017-04-09 18:45:00;0;0;16.8;878.5888889;0.600388889;0;0;16.253;0;0
2017-04-09 19:00:00;0;0;16.3;660.0000001;0.473277778;0;0;16.083;0;0
2017-04-09 19:15:00;0;0;16.3;660.0000001;0.399111111;0;0;15.913;0;0
2017-04-09 19:30:00;0;0;16;751.1444444;0.303;0;0;15.743;0;0
2017-04-09 19:45:00;0;0;15.8;660.0000001;0.399888889;0;0;15.59325;0;0
2017-04-09 20:00:00;0;0;15.5;660.0000001;0.581444445;0;0;15.4435;0;0
2017-04-09 20:15:00;0;0;15.2;660.0000001;0.441444445;0;0;15.29375;0;0
2017-04-09 20:30:00;0;0;15;751.1444444;0.408555556;0;0;15.144;0;0
2017-04-09 20:45:00;0;0;14.7;660.0000001;0.793333333;0;0;14.84325;0;0
2017-04-09 21:00:00;0;0;14.4;660.0000001;0.610222222;0;0;14.5425;0;8.9923835
2017-04-09 21:15:00;0;0;14.1;660.0000001;0.291;0;0;14.24175;0;0
2017-04-09 21:30:00;0;0;13.2;751.1444444;0.527472222;0;0;13.941;0;0
2017-04-09 21:45:00;0;0;13.2;659.3777778;0.373972222;0;0;13.897;0;0
2017-04-09 22:00:00;0;0;13.1;99.99999991;0.392777778;0;0;13.853;0;0
2017-04-09 22:15:00;0;0;12.9;99.99999991;0.396;0;0;13.809;0;0
2017-04-09 22:30:00;0;0;11.7;191.1444445;0.464;0;0;13.765;0;0
2017-04-09 22:45:00;0;0;12.1;99.99999991;0.442277778;0;0;13.52725;0;0
2017-04-09 23:00:00;0;0;12;99.99999991;0.366166667;0;0;13.2895;0;0
2017-04-09 23:15:00;0;0;11.4;99.99999991;0.366444445;0;0;13.05175;0;0
2017-04-09 23:30:00;0;0;11.6;191.1444445;0.621555556;0;0;12.814;0;0
2017-04-09 23:45:00;0;0;12.1;99.99999991;0.452888889;0;0;12.64075;0;0
2017-04-10 00:00:00;0;0;11.8;99.99999991;0.424;0;0;12.4675;0;0
2017-04-10 00:15:00;0;0;11.7;99.99999991;0.479111111;0;0;12.29425;0;0
2017-04-10 00:30:00;0;0;11.3;191.1444445;0.628777778;0;0;12.121;0;0
2017-04-10 00:45:00;0;0;12.4;99.99999991;0.454;0;0;11.903;0;0
2017-04-10 01:00:00;0;0;11.5;99.99999991;0.611111111;0;0;11.685;0;0
2017-04-10 01:15:00;0;0;12;99.99999991;0.471481482;0;0;11.467;0;0
2017-04-10 01:30:00;0;0;11.4;191.1444445;0.683851852;0;0;11.249;0;0
2017-04-10 01:45:00;0;0;12.1;99.99999991;0.627555556;0;0;11.3215;0;0
2017-04-10 02:00:00;0;0;11.6;99.99999991;0.594;0;0;11.394;0;0
2017-04-10 02:15:00;0;0;11.3;99.99999991;0.467555556;0;0;11.4665;0;0
2017-04-10 02:30:00;0;0;11.8;191.1444445;0.557222222;0;0;11.539;0;0
2017-04-10 02:45:00;0;0;10.7;99.99999991;0.468777778;0;0;11.949;0;0
2017-04-10 03:00:00;0;0;10.4;99.99999991;0.377851852;0;0;12.359;0;0
2017-04-10 03:15:00;0;0;10.33333333;99.99999991;0.580981482;0;0;12.769;0;0
2017-04-10 03:30:00;0;0;10.6;191.1444445;0.704611111;0;0;13.179;0;0
2017-04-10 03:45:00;0;0;10.9;99.99999991;0.594666667;0;0;13.25425;0;0
2017-04-10 04:00:00;0;0;10.6;99.99999991;0.440361111;0;0;13.3295;0;0
2017-04-10 04:15:00;0;0;10;99.99999991;0.307194444;0;0;13.40475;0;0
2017-04-10 04:30:00;0;0.309743128;10.4;191.1444445;0.433666667;0;0;13.48;0;0
2017-04-10 04:45:00;3.577994711;5.130637616;11;99.99999991;0.498555556;0;7.78025;13.7465;0;15.23709426
2017-04-10 05:00:00;20.98496191;22.31354904;10.5;211.9999999;0.520333333;0;15.5605;14.013;0;17.984767
2017-04-10 05:15:00;25.08263242;26.30973969;10.7;696.0000001;0.847492063;0;23.34075;14.2795;0;14.98730583
2017-04-10 05:30:00;35.86857819;36.72304844;11.8;811.1444444;0.657396825;0;31.121;14.546;0;39.96614889
2017-04-10 05:45:00;47.42143039;47.84789347;12.1;708.0000001;1.281888889;0;62.92325;14.621;0;16.23624799
2017-04-10 06:00:00;171.6610778;57.41716115;12.6;673.9555556;0.658365079;0;94.7255;14.696;0;0
2017-04-10 06:15:00;225.7633172;62.61560726;12.5;111.9999999;0.569190476;0;126.52775;14.771;0;0
2017-04-10 06:30:00;274.197398;68.31039411;13.9;191.1444445;1.412777778;0;158.33;14.846;0;0
2017-04-10 06:45:00;314.3548674;73.69917006;14.2;99.99999991;1.707518519;0;182.5225;15.308;0;0
2017-04-10 07:00:00;364.0190597;76.25341188;14.5;99.99999991;1.924481481;0;206.715;15.77;0;0
2017-04-10 07:15:00;406.2801331;82.21402136;15;99.99999991;1.685;0;230.9075;16.232;0;0
2017-04-10 07:30:00;441.8983091;94.30083905;15.3;191.1444445;1.428833333;0;255.1;16.694;0;0
2017-04-10 07:45:00;506.1724082;128.2257185;15.9;99.99999991;1.760722222;0;272.5;17.137;0;0
2017-04-10 08:00:00;571.1888655;136.7136997;16.1;99.99999991;1.451888889;0;289.9;17.58;0;0
2017-04-10 08:15:00;611.7657664;136.4244593;16.95;99.99999991;1.404206349;0;307.3;18.023;0;0
2017-04-10 08:30:00;648.8109641;146.9780724;17.2;191.1444445;1.158920635;0;324.7;18.466;0;0
2017-04-10 08:45:00;690.10169;140.8455897;17.7;99.99999991;1.399206349;0;332.1075;18.7725;0;0
2017-04-10 09:00:00;718.7000339;146.9576981;18.06666667;1335.333333;1.408222222;0;339.515;19.079;0;7.493652917
2017-04-10 09:15:00;754.8653234;143.9181668;18.7;422.9999999;1.342349206;0.000886667;346.9225;19.3855;0;0
2017-04-10 09:30:00;758.1005459;188.219563;19.25714286;527.3666667;1.169743386;0;354.33;19.692;0;0
2017-04-10 09:45:00;785.3282253;216.9614289;19.98333333;426.7777777;1.046462963;0;390.175;20.06725;0;7.743441347
2017-04-10 10:00:00;856.6578843;225.6178784;19.4;1162.311111;0.805698413;0;426.02;20.4425;0;10.99069094
2017-04-10 10:15:00;803.4998329;239.0630728;21.05714286;958.6;1.174746032;0.000793333;461.865;20.81775;0;13.48857525
2017-04-10 10:30:00;665.6719569;217.9934846;21.1;1710.088889;1.033333333;0.000202222;497.71;21.193;0;0
2017-04-10 10:45:00;650.9358358;253.9086965;20.46666667;937.3777777;0.864047619;0;502.63;21.4255;6.10E-05;0
2017-04-10 11:00:00;897.2191086;223.6361447;21.5;468.5111111;0.927412698;0;507.55;21.658;0.00012207;0
2017-04-10 11:15:00;912.7042413;222.001772;22.4;469.6555555;1.216761905;0.001546667;512.47;21.8905;0.000183105;0
2017-04-10 11:30:00;710.0053564;176.9298322;22.6;191.1444445;1.325148148;0.003342222;517.39;22.123;0.00024414;0
2017-04-10 11:45:00;758.2668834;146.1549619;22.4;99.99999991;1.043375661;0;544.66;22.187;0.00024414;0
2017-04-10 12:00:00;804.1022552;137.3956976;23.4;147.9999999;1.90268254;0;571.93;22.251;0.00024414;0
2017-04-10 12:15:00;806.4198889;144.3207708;22.9;159.9999999;1.89768254;0.00064;599.2;22.315;0.00024414;0
2017-04-10 12:30:00;643.5217812;147.6979935;23.4;239.1444445;1.920365079;0;626.47;22.379;0.00024414;9.491960361
2017-04-10 12:45:00;349.2738172;130.645388;22.5;291.9111111;2.122888889;0;598.3725;22.603;0.000183105;0
2017-04-10 13:00:00;414.5289355;144.5507668;22.5;660.0000001;2.135857143;0;570.275;22.827;0.00012207;0
2017-04-10 13:15:00;541.8934042;131.4194802;22.8;660.0000001;1.787;0;542.1775;23.051;6.10E-05;0
2017-04-10 13:30:00;127.6545124;119.7217646;22.8;751.1444444;1.972619048;0;514.08;23.275;0;0
2017-04-10 13:45:00;555.021232;162.3196641;22.6;660.0000001;2.60115873;0;509.8875;23.199;0;5.495345472
2017-04-10 14:00:00;559.4598736;157.3249046;23.1;660.0000001;2.733222222;0;505.695;23.123;0;0
2017-04-10 14:15:00;635.5630261;129.3229842;23.4;660.0000001;2.566611111;0;501.5025;23.047;0;0
2017-04-10 14:30:00;594.7704695;118.7591985;23.2;751.1444444;1.721325397;0;497.31;22.971;0;8.492806639
2017-04-10 14:45:00;551.4420554;121.2161082;23.3;660.0000001;1.806174603;0;457.9575;22.7345;0;0
2017-04-10 15:00:00;430.1191749;133.6577799;23.6;660.0000001;2.294777778;0;418.605;22.498;0;0
2017-04-10 15:15:00;337.178082;165.4295959;23.6;660.0000001;2.508428571;0;379.2525;22.2615;0;0
2017-04-10 15:30:00;333.7041555;121.4786838;23.1;751.1444444;2.926349206;0.000902222;339.9;22.025;0;0
2017-04-10 15:45:00;317.2306846;89.29383386;23;660.0000001;2.413333333;0;295.7225;21.65025;0;6.494499195
2017-04-10 16:00:00;126.0150199;78.87352411;23.1;660.0000001;2.053079365;0;251.545;21.2755;0;0
2017-04-10 16:15:00;106.1328307;77.53946106;22.5;660.0000001;1.825206349;0;207.3675;20.90075;0;0
2017-04-10 16:30:00;71.96472892;71.88975521;22.21428571;751.1444444;1.706492063;0;163.19;20.526;0;0
2017-04-10 16:45:00;71.88117102;67.1395815;22.35;660.0000001;2.083111111;0;128.52375;19.949;0;0
2017-04-10 17:00:00;50.22598918;50.21704321;22.3;660.0000001;1.534555556;0;93.8575;19.372;0;0
2017-04-10 17:15:00;37.46058349;38.51872966;21.6;1226.5;1.748166667;0;59.19125;18.795;0;0
2017-04-10 17:30:00;23.18234325;24.20528964;21.9;1116.222222;1.35402381;0;24.525;18.218;0;0
2017-04-10 17:45:00;14.09573161;15.49113565;21.5;878.5888889;1.111809524;0.00057;18.39375;17.619;0.0078125;0
2017-04-10 18:00:00;2.448059001;2.998800061;21.1;660.0000001;0.908111111;0;12.2625;17.02;0.015625;0
2017-04-10 18:15:00;0;0;20.7;660.0000001;0.440555556;0;6.13125;16.421;0.0234375;7.743441347
2017-04-10 18:30:00;0;0;20;751.1444444;0.529666667;0;0;15.822;0.03125;0
2017-04-10 18:45:00;0;0;19.2;660.0000001;0.688481482;0;0;15.86375;0.0234375;0
2017-04-10 19:00:00;0;0;19.2;660.0000001;0.669462963;0;0;15.9055;0.015625;0
2017-04-10 19:15:00;0;0;18.2;660.0000001;0.4995;0;0;15.94725;0.0078125;6.994076056
2017-04-10 19:30:00;0;0;18.4;751.1444444;0.517111111;0;0;15.989;0;15.98645956
2017-04-10 19:45:00;0;0;18.2;660.0000001;0.525259259;0;0;15.8485;0.2248525;0
2017-04-10 20:00:00;0;0;18;660.0000001;0.653407407;0;0;15.708;0.449705;0
2017-04-10 20:15:00;0;0;18.3;660.0000001;1.582333333;0;0;15.5675;0.6745575;0
2017-04-10 20:30:00;0;0;19.8;751.1444444;1.804851852;0;0;15.427;0.89941;0
2017-04-10 20:45:00;0;0;19.7;659.3777778;1.741148148;0;0;15.12975;0.902585;0
2017-04-10 21:00:00;0;0;19.8;99.99999991;1.647888889;0;0;14.8325;0.90576;0
2017-04-10 21:15:00;0;0;19;99.99999991;2.618;0;0;14.53525;0.908935;0
2017-04-10 21:30:00;0;0;18.9;191.1444445;2.430638889;0;0;14.238;0.91211;0
2017-04-10 21:45:00;0;0;18.8;99.99999991;1.937805556;0;0;14.13075;0.8942875;0
2017-04-10 22:00:00;0;0;18.6;99.99999991;2.697;0.01705;0;14.0235;0.876465;0
2017-04-10 22:15:00;0;0;18.6;99.99999991;2.447222222;0.178333333;0;13.91625;0.8586425;0
2017-04-10 22:30:00;0;0;18;191.1444445;1.702;0;0;13.809;0.84082;0
2017-04-10 22:45:00;0;0;17.7;99.99999991;3.128333333;0;0;13.76625;0.63085914;0
2017-04-10 23:00:00;0;0;16.2;99.99999991;4.066333333;0;0;13.7235;0.42089828;0
2017-04-10 23:15:00;0;0;15.8;99.99999991;3.715444444;0.001095556;0;13.68075;0.21093742;0
2017-04-10 23:30:00;0;0;15.5;191.1444445;2.003444444;0;0;13.638;0.00097656;0
2017-04-10 23:45:00;0;0;15.1;99.99999991;1.871555556;0;0;13.40875;0.00610342;0
2017-04-11 00:00:00;0;0;14.8;99.99999991;1.422777778;0;0;13.1795;0.01123028;0
2017-04-11 00:15:00;0;0;14.2;99.99999991;1.354277778;0;0;12.95025;0.01635714;0
2017-04-11 00:30:00;0;0;13.6;191.1444445;2.251055556;0;0;12.721;0.021484;0
2017-04-11 00:45:00;0;0;13.1;99.99999991;1.550333333;0;0;12.5175;0.101563;0
2017-04-11 01:00:00;0;0;12.7;99.99999991;1.93637037;0;0;12.314;0.181642;0
2017-04-11 01:15:00;0;0;12.4;99.99999991;1.208407407;0;0;12.1105;0.261721;0
2017-04-11 01:30:00;0;0;12.3;191.1444445;1.134222222;0;0;11.907;0.3418;0
2017-04-11 01:45:00;0;0;12.3;99.99999991;1.060222222;0;0;11.9845;0.25635;0
2017-04-11 02:00:00;0;0;12;99.99999991;1.085444445;0;0;12.062;0.1709;0
2017-04-11 02:15:00;0;0;12;99.99999991;1.007888889;0;0;12.1395;0.08545;0
2017-04-11 02:30:00;0;0;12;191.1444445;0.704666667;0;0;12.217;0;0
2017-04-11 02:45:00;0;0;12;99.99999991;1.304333333;0;0;12.1035;0.0323475;0
2017-04-11 03:00:00;0;0;11.9;99.99999991;1.172555556;0.027571111;0;11.99;0.064695;0
2017-04-11 03:15:00;0;0;11.8;99.99999991;0.936666667;0;0;11.8765;0.0970425;0
2017-04-11 03:30:00;0;0;11.8;191.1444445;1.039333333;0;0;11.763;0.12939;0
2017-04-11 03:45:00;0;0;11.6;99.99999991;0.863777778;0.008042222;0;11.704;0.1285375;0
2017-04-11 04:00:00;0;0;11.4;99.99999991;1.032296296;0.032458889;0;11.645;0.127685;0
2017-04-11 04:15:00;0;0;11.2;99.99999991;1.440314815;0.002982222;0;11.586;0.1268325;0
2017-04-11 04:30:00;0;0;11.1;191.1444445;2.0765;0.005117778;0;11.527;0.12598;0
2017-04-11 04:45:00;0;0.136489037;10.8;99.99999991;1.972888889;0;3.9245;11.50075;0.09460707;33.72143813
2017-04-11 05:00:00;0.033231498;0.680110468;10.6;211.9999999;2.058518519;0;7.849;11.4745;0.06323414;31.97291911
2017-04-11 05:15:00;2.441019019;3.796268243;10.5;696.0000001;1.274354497;0;11.7735;11.44825;0.03186121;19.23370915
2017-04-11 05:30:00;6.578654504;8.121942048;10.5;811.1444444;1.131984127;0;15.698;11.422;0.00048828;18.23455543
2017-04-11 05:45:00;13.98706707;15.37028444;10.5;708.0000001;0.988420635;0;20.74175;11.2705;0.02526846;0
2017-04-11 06:00:00;15.44310021;16.70568954;10.4;720.0000001;1.293690476;0;25.7855;11.119;0.05004864;0
2017-04-11 06:15:00;24.58101698;25.69327342;10.4;661.3333334;1.248825397;0;30.82925;10.9675;0.07482882;0
2017-04-11 06:30:00;35.31677466;36.25470573;10.4;751.1444444;1.283206349;0;35.873;10.816;0.099609;0
2017-04-11 06:45:00;48.61867559;49.57658497;10.3;660.0000001;0.832444444;0;38.17575;10.784;0.11877425;0
2017-04-11 07:00:00;32.79585433;34.0025978;10.4;660.0000001;0.656269841;0;40.4785;10.752;0.1379395;9.242171931
2017-04-11 07:15:00;27.52396584;28.80165244;10.5;660.0000001;0.713619048;0;42.78125;10.72;0.15710475;6.744287625
2017-04-11 07:30:00;26.6402327;27.92677464;10.3;750.9999999;0.728;0;45.084;10.688;0.17627;0
2017-04-11 07:45:00;46.13642038;47.05912386;10.4;660.1444445;0.862444444;0;52.90575;10.72425;0.133057;0
2017-04-11 08:00:00;102.7597781;102.7197527;10.3;660.0000001;0.974619048;0;60.7275;10.7605;0.089844;0
2017-04-11 08:15:00;67.05980745;67.14859325;10.6;660.0000001;1.235380952;0;68.54925;10.79675;0.046631;7.493652917
2017-04-11 08:30:00;77.48206935;77.44623427;10.5;750.8555555;1.733666667;0;76.371;10.833;0.003418;0
2017-04-11 08:45:00;135.8261009;135.110468;10.4;660.2888889;1.050444444;0;92.97825;11.02325;0.00268557;0
2017-04-11 09:00:00;168.6706927;167.2272856;10.8;1703.222222;1.039206349;0;109.5855;11.2135;0.00195314;7.993229778
2017-04-11 09:15:00;179.6613219;177.5591472;11.1;426.7777777;0.894312169;0;126.19275;11.40375;0.00122071;0
2017-04-11 09:30:00;216.8998978;213.5578982;11.1;513.7111111;0.891259259;0;142.8;11.594;0.00048828;0
