Time;hGlo;hDif;Tamb;Pload;Wind;Niederschlag; hGloCOSMO; TambCOSMO; NiederCOSMO
2017-03-01 08:00:00;87.69208166;88.9371327;4.6;682.7861111;3.247180556;0.000306111;51.7825;4.2776;0
2017-03-01 09:00:00;200.2996734;200.4236856;5.3;867.8972222;3.409166667;0;75.0245;4.433;0
2017-03-01 10:00:00;250.3426197;244.4133354;6.3;1194.097222;4.077157407;0.000213333;167.1175;5.21075;0
2017-03-01 11:00:00;290.5234881;274.1924882;7.3;307.3277777;3.678837963;0.000364167;281.295;7.7075;0
2017-03-01 12:00:00;202.8897991;202.3130701;8.6;549.4972222;3.507778439;0.00067119;313.75;9.22375;0.00048828
2017-03-01 13:00:00;237.0707493;232.0948076;9;682.7861111;3.113837302;0.000413254;287.93;9.4787;0.00048828
2017-03-01 14:00:00;247.5590716;220.2679243;10;682.7861111;2.15259127;0;222.18;9.4119;0.010254
2017-03-01 15:00:00;85.92020114;86.29270481;10.4;682.7861111;3.130563492;0;115.2435;8.7174;0.159669
2017-03-01 16:00:00;7.276464283;8.213698371;10.2;682.7861111;3.678289683;0.003042778;38.527;7.83115;0.161622
2017-03-01 17:00:00;0;0;9.1;970.3277778;3.906194444;0.012904722;10.8685;7.38705;0.01269528
2017-03-01 18:00:00;0;0;7.8;682.7861111;4.919916667;0.018332222;0;7.20995;0.26074328
2017-03-01 19:00:00;0;0;6.9;682.7861111;4.850694444;0.039463056;0;6.9226;1.144555
2017-03-01 20:00:00;0;0;6.7;682.6305556;5.666361111;0.145404167;0;6.587;2.74125
2017-03-01 21:00:00;0;0;6.9;122.7861111;5.981787037;0.076315648;0;6.5974;3.27295
2017-03-01 22:00:00;0;0;7.7;122.7861111;4.994921296;0.072694352;0;6.9928;2.37695
2017-03-01 23:00:00;0;0;7.9;122.7861111;1.935208333;0.077619722;0;7.39535;1.50685
2017-03-02 00:00:00;0;0;7.3;122.7861111;1.396222222;0.076086389;0;7.8741;0.836915
2017-03-02 01:00:00;0;0;7.2;122.7861111;1.072;0.064321944;0;7.5393;0.842765
2017-03-02 02:00:00;0;0;7.3;122.7861111;1.645736111;0.11813375;0;7.2201;0.55175
2017-03-02 03:00:00;0;0;7.2;122.7861111;2.301416667;0.110700833;0;7.53845;0.6528
2017-03-02 04:00:00;0;0;6.9;122.7861111;2.347847222;0.03793125;0;7.04735;1.01535
2017-03-02 05:00:00;0;0;6.8;606.7861111;2.337972222;0.026794722;0;6.37655;0.57727
2017-03-02 06:00:00;15.92769331;16.32088835;6.9;697.7861111;1.577916667;0.029626389;6.1475;6.7507;0.349975
2017-03-02 07:00:00;46.72687347;47.66885165;7.1;682.7861111;1.848269841;0.005857103;15.6085;6.92895;0.18799
2017-03-02 08:00:00;60.20791509;60.9077109;7.4;682.7861111;0.832674603;0.102430952;28.914;6.37915;0.05322328
2017-03-02 09:00:00;131.7895756;131.246359;7.2;845.0305556;1.150146825;0.014954444;62.8425;6.5929;0.03857428
2017-03-02 10:00:00;159.0495994;157.8759231;7.7;1191.894444;1.525547619;0.005388889;74.2445;6.96325;0.172121
2017-03-02 11:00:00;232.0041838;224.112099;8;773.9944445;1.941652778;0.013063056;54.406;7.04025;0.1748065
2017-03-02 12:00:00;646.3661217;310.672819;7.7;733.7861111;2.453097222;0;101.736;7.8005;0.0449219
2017-03-02 13:00:00;622.1716306;213.1661489;9.8;682.7861111;2.776930556;0;117.5405;8.1613;0.0261229
2017-03-02 14:00:00;448.6716713;227.802038;10.5;682.7861111;2.203236111;0;93.4605;8.19415;0.028076
2017-03-02 15:00:00;173.9801013;125.4646576;10.4;682.7861111;2.0235;0;121.075;8.60995;0.0061035
2017-03-02 16:00:00;44.83838377;45.75680738;9.7;682.7861111;1.539555556;0;83.9135;7.98705;0
2017-03-02 17:00:00;0.142227397;0.319033925;8.3;970.3277778;0.773888889;0;16.9435;6.6288;0
2017-03-02 18:00:00;0;0;6.5;682.7861111;0.667888889;0;0;5.6462;0
2017-03-02 19:00:00;0;0;5.1;682.7861111;0.647361111;0;0;5.16935;0
2017-03-02 20:00:00;0;0;3.9;682.6305556;0.755583333;0;0;4.63935;0
2017-03-02 21:00:00;0;0;3;122.7861111;0.489055556;0;0;3.8291;0
2017-03-02 22:00:00;0;0;2.4;122.7861111;0.536333333;0;0;3.23875;0
2017-03-02 23:00:00;0;0;2;122.7861111;0.404305556;0;0;2.78025;0
2017-03-03 00:00:00;0;0;1.3;122.7861111;0.48725;0;0;2.6859;0
2017-03-03 01:00:00;0;0;1.2;122.7861111;0.4411875;0;0;3.1158;0
2017-03-03 02:00:00;0;0;0.7;122.7861111;0.543701389;0;0;3.54535;0
2017-03-03 03:00:00;0;0;1.1;122.7861111;0.635180556;0;0;3.36335;0
2017-03-03 04:00:00;0;0;1.425;122.7861111;0.800541667;0;0;3.1435;0
2017-03-03 05:00:00;0.028051183;0.24736189;2.7;609.7861111;0.89275;0;0;3.6894;0
2017-03-03 06:00:00;39.00606816;39.52465834;4.2;697.7861111;0.674615741;0;14.244;5.90535;0
2017-03-03 07:00:00;172.4344271;120.5280258;3.283333333;374.7861111;0.657392196;0;85.744;8.2728;0
2017-03-03 08:00:00;312.1371156;179.8568459;4.8;122.7861111;0.94222619;0;209.8;9.4097;0
2017-03-03 09:00:00;459.0273311;181.9759115;7.3;674.8138888;3.239654762;0.000145;336.195;10.5085;0
2017-03-03 10:00:00;249.0643936;120.8407786;15.3;1195.2;5.116400794;0.000225556;429.845;11.452;0
2017-03-03 11:00:00;463.1010596;206.0252097;15.4;307.3277777;5.297515873;0;476.705;12.2615;0
2017-03-03 12:00:00;518.1203464;238.0537173;16.5;176.7861111;5.636527778;0;482.24;12.639;0
2017-03-03 13:00:00;430.2703942;275.932056;16.6;122.7861111;5.268953704;0;424.48;12.516;0
2017-03-03 14:00:00;253.8770455;195.7602079;16.8;337.7638889;5.587925926;0;327.185;12.2735;0
2017-03-03 15:00:00;106.7197809;106.5664177;15.9;682.7861111;5.843283069;0;221.765;11.8475;0
2017-03-03 16:00:00;26.20863351;27.15321243;15.6;682.7861111;5.825503968;0;102.2245;11.0355;0
2017-03-03 17:00:00;0.05920932;0.162519545;15.1;970.3277778;5.86325;0;20.6495;10.483;0
2017-03-03 18:00:00;0;0;15;682.7861111;6.039166667;0;0;10.334;0
2017-03-03 19:00:00;0;0;14.9;682.7861111;5.104907407;0;0;9.94295;0
2017-03-03 20:00:00;0;0;15.1;682.6305556;4.111925926;0;0;9.74825;0
2017-03-03 21:00:00;0;0;14.9;122.7861111;5.508666667;0;0;9.81745;0
2017-03-03 22:00:00;0;0;15.1;122.7861111;4.699472222;0;0;9.88915;0
2017-03-03 23:00:00;0;0;15.2;122.7861111;5.644583333;0;0;10.3015;0
2017-03-04 00:00:00;0;0;15;122.7861111;6.27787963;0;0;10.5015;0
2017-03-04 01:00:00;0;0;14.7;122.7861111;3.125363426;0;0;10.074;0
2017-03-04 02:00:00;0;0;14.7;122.7861111;4.264861111;0.000321944;0;9.4718;0
2017-03-04 03:00:00;0;0;14.5;122.7861111;5.064284722;0;0;9.0323;0
2017-03-04 04:00:00;0;0;14.5;122.7861111;3.760138889;0;0;8.9089;0
2017-03-04 05:00:00;0.410202058;0.618095376;14.6;122.7861111;2.373361111;0;0;8.81275;0
2017-03-04 06:00:00;31.36629595;32.15703729;14.6;609.7861111;2.72993254;0;15.6965;8.6601;0
2017-03-04 07:00:00;169.9780631;127.4874984;15.2;322.1194444;4.512984127;0;86.2815;9.29315;0
2017-03-04 08:00:00;215.5711708;200.2691263;16.1;122.7861111;4.417186508;0;168.89;10.3414;0
2017-03-04 09:00:00;389.2617784;284.6445854;16;122.7861111;4.753416667;0;250.445;11.7385;0
2017-03-04 10:00:00;641.0251412;192.2254895;17.8;677.175;6.466257937;0;387.055;13.1885;0
2017-03-04 11:00:00;527.7305481;207.5418053;18.4;1195.2;5.783564815;0;492.52;14.2215;0
2017-03-04 12:00:00;449.3147743;219.8065668;18.68333333;307.3277777;5.118703704;0;511.135;14.825;0
2017-03-04 13:00:00;197.619885;169.2523594;16.9;482.7638889;4.80362963;0.009492222;392.345;14.498;0.0019531
2017-03-04 14:00:00;148.1910346;135.3891294;14;682.7861111;4.972546296;0.003539722;237.64;13.7925;0.00292965
2017-03-04 15:00:00;78.85409723;79.12195682;12.5;682.7861111;5.239555556;0.0004525;162.07;12.6135;0.00097655
2017-03-04 16:00:00;29.59285569;30.66160303;11.2;682.7861111;5.027210317;0;81.142;11.2265;0
2017-03-04 17:00:00;0.299622571;0.545245912;11;682.7861111;4.700956349;0;17.897;10.1528;0
2017-03-04 18:00:00;0;0;11.4;970.3277778;5.425083333;0;0;9.43195;0
2017-03-04 19:00:00;0;0;11.9;682.7861111;3.945083333;0;0;8.96425;0
2017-03-04 20:00:00;0;0;11.4;682.7861111;4.204888889;0;0;8.58225;0.42969
2017-03-04 21:00:00;0;0;8.8;682.6305556;4.04425;0;0;8.47845;0.99999
2017-03-04 22:00:00;0;0;8.466666667;122.7861111;1.674638889;0.005446806;0;8.0812;0.724595
2017-03-04 23:00:00;0;0;7.9;122.7861111;1.102083333;0.010180694;0;7.3284;0.219725
2017-03-05 00:00:00;0;0;7.3;122.7861111;0.748944444;0.177387778;0;6.7376;0.0683597
2017-03-05 01:00:00;0;0;6.2;122.7861111;0.594472222;0.354207593;0;6.29035;0.2070297
2017-03-05 02:00:00;0;0;5.7;122.7861111;1.076347222;0.640969491;0;5.55725;0.2041
2017-03-05 03:00:00;0;0;4.8;122.7861111;0.851263889;1.11300875;0;4.9201;0.8831
2017-03-05 04:00:00;0;0;4;122.7861111;0.634305556;1.724266667;0;4.7513;1.231975
2017-03-05 05:00:00;0;0;2.266666667;122.7861111;0.315277778;0.319661389;0;4.35025;0.638425
2017-03-05 06:00:00;0.653973086;1.486844216;1.4;609.7861111;0.415888889;1.005566389;8.8425;4.2753;0.387205
2017-03-05 07:00:00;24.02889113;25.57883968;1.3;697.7861111;1.102944444;0.958796389;48.525;4.7245;0.139159
2017-03-05 08:00:00;212.4156469;163.9472233;1.1;469.8305555;0.997515873;0.040261667;141.0775;5.3737;0.114744
2017-03-05 09:00:00;453.5696359;254.2538599;2.7;122.7861111;1.092662698;0;299.22;6.4444;0.07324
2017-03-05 10:00:00;654.352916;96.08611163;4.742857143;677.6472222;1.830043651;0;439.975;7.73905;0
2017-03-05 11:00:00;665.0112411;72.54350115;6.3;1191.422222;1.896805556;0;503.895;8.66575;0
2017-03-05 12:00:00;637.4042505;77.55804354;7.6;307.3277777;1.458944444;0;521.59;9.72965;0
2017-03-05 13:00:00;540.5754243;88.90186422;8.2;176.7861111;0.926736111;0;483.005;10.7905;0
2017-03-05 14:00:00;273.1671482;160.2475019;9.8;220.1638889;1.139958333;0.000145;373.24;11.098;0
2017-03-05 15:00:00;116.2253181;115.4683939;11.4;682.7861111;3.22752381;0.000782222;211.09;10.6345;0
2017-03-05 16:00:00;16.3709869;17.48002924;10.8;682.7861111;2.289246032;0;78.5475;9.7245;0
2017-03-05 17:00:00;0.002806931;0.080816107;10.2;682.7861111;1.491146825;0.001075278;17.5375;8.55155;0.033203
2017-03-05 18:00:00;0;0;8.8;970.3277778;2.567916667;0.013624722;0;7.76005;0.394533
2017-03-05 19:00:00;0;0;8.3;682.7861111;2.755361111;0;0;7.62925;0.46094
2017-03-05 20:00:00;0;0;8.3;682.7861111;2.494888889;0.025493333;0;6.98335;0.98826
2017-03-05 21:00:00;0;0;7.6;682.6305556;1.490944444;0.055474167;0;5.6029;1.128885
2017-03-05 22:00:00;0;0;7.2;122.7861111;2.540833333;0.031568611;0;4.90785;0.555665
2017-03-05 23:00:00;0;0;6.5;122.7861111;2.598416667;0.695311111;0;4.79695;0.813475
2017-03-06 00:00:00;0;0;4.2;122.7861111;1.607138889;0.297720278;0;4.15965;1.082045
2017-03-06 01:00:00;0;0;3.6;122.7861111;2.547722222;0.033704722;0;4.1647;0.81935
2017-03-06 02:00:00;0;0;4.9;122.7861111;1.42525;0.002995556;0;3.91995;0.23535
2017-03-06 03:00:00;0;0;3.8;122.7861111;1.238305556;0.107692222;0;3.12225;0.274485
2017-03-06 04:00:00;0;0;3.4;122.7861111;1.144229167;0.088606597;0;2.30215;0.837885
2017-03-06 05:00:00;0.057837538;0.10580635;2.3;607.1194444;0.803277778;0.121935694;0;1.7425;0.94438
2017-03-06 06:00:00;26.16512794;26.66833563;1.9;700.4527778;0.850310516;0.006720605;7.76;2.0329;0.51001
2017-03-06 07:00:00;78.04375956;77.57142696;2.3;682.7861111;0.723992725;0.00966877;26.1155;2.4927;0.23743
2017-03-06 08:00:00;153.2297871;148.3176436;2.8;563.3194444;1.005630291;0.003738056;79.2105;3.2541;0.1147475
2017-03-06 09:00:00;291.2531686;266.8860757;3.7;677.175;0.728988095;0;119.945;4.06875;0.028076
2017-03-06 10:00:00;343.209673;324.1109816;4.9;1195.2;0.796238095;0;186.42;5.02705;0.0217285
2017-03-06 11:00:00;429.9137838;377.3143759;6.7;307.3277777;1.141055556;0;283.005;6.55955;0
2017-03-06 12:00:00;269.7185998;257.8561861;8.1;176.7861111;0.909019841;0;320.165;7.96425;0
2017-03-06 13:00:00;62.11649423;62.81378154;8.7;664.275;0.794674603;0;270.145;8.4708;0.025879
2017-03-06 14:00:00;106.8347435;105.7607501;8.3;682.7861111;1.484138889;0.0238775;139.829;7.9163;0.0473635
2017-03-06 15:00:00;69.25072078;69.64095163;7.9;682.7861111;1.042569444;0;49.928;7.25685;0.0214845
2017-03-06 16:00:00;4.853644994;5.556987273;7.4;682.7861111;0.993569444;0.124355833;15.754;6.72915;1.11375
2017-03-06 17:00:00;0;0;6.3;970.3277778;0.727305556;0.867219722;0;6.30195;1.7734
2017-03-06 18:00:00;0;0;5.3;682.7861111;0.562180556;0.72060625;0;6.03815;0.6620914
2017-03-06 19:00:00;0;0;4.9;682.7861111;0.859347222;0.835891528;0;5.5794;0.0024414
2017-03-06 20:00:00;0;0;4.4;682.6305556;1.040611111;0.323870278;0;5.31665;0
2017-03-06 21:00:00;0;0;3.9;122.7861111;1.045888889;0.176430833;0;5.2022;0.155275
2017-03-06 22:00:00;0;0;3.9;122.7861111;1.029666667;0.316950556;0;5.05515;0.727525
2017-03-06 23:00:00;0;0;2.9;122.7861111;1.185333333;0.231619444;0;5.01715;1.047835
2017-03-07 00:00:00;0;0;2.8;122.7861111;1.090083333;0.066139722;0;4.91925;1.050785
2017-03-07 01:00:00;0;0;2.6;122.7861111;0.994972222;0.007721389;0;4.45145;0.914065
2017-03-07 02:00:00;0;0;3.7;122.7861111;2.148194444;0.011918611;0;4.1132;0.338865
2017-03-07 03:00:00;0;0;5.7;122.7861111;1.690666667;0.021291944;0;3.592;0.105535
2017-03-07 04:00:00;0;0;4.5;122.7861111;1.613055556;0.037875463;0;3.0339;0.18439
2017-03-07 05:00:00;0;0;5.1;606.7861111;3.954965278;0.015288079;0;3.0316;0.08031985
2017-03-07 06:00:00;7.808106223;8.4510371;5.5;700.7861111;3.332979167;0.000562847;5.118;2.9305;0.04541035
2017-03-07 07:00:00;58.00515694;58.40043984;5.4;682.7861111;2.223777778;0.000399444;47.029;3.23;0.060059
2017-03-07 08:00:00;189.0512437;177.155628;5.4;368.875;0.928198413;0.009206111;108.556;3.9696;0.0161135
2017-03-07 09:00:00;153.315883;151.8788251;5.4;677.6472222;0.988460317;0.040935;167.695;4.6717;0.09375
2017-03-07 10:00:00;211.0494939;206.182156;5;1192.280556;0.800980159;0.008733889;255.86;5.3347;0.17969
2017-03-07 11:00:00;329.3519897;294.6436128;6.2;354.4611111;1.459611111;0.009193889;315.815;5.92925;0.345705
2017-03-07 12:00:00;232.9617807;220.868467;5.1;736.7861111;1.464694444;0.051238333;312.895;6.20265;0.59082
2017-03-07 13:00:00;182.7984176;177.1697706;4.9;682.7861111;0.95797619;0.002995278;286.045;6.1415;0.52344
2017-03-07 14:00:00;147.7628499;135.183226;4.8;682.7861111;0.74327381;0.001443016;197.23;6.0825;0.37305
2017-03-07 15:00:00;61.3985742;61.14861213;5.6;682.7861111;1.772996032;0.043586984;118.065;6.21415;0.180665
2017-03-07 16:00:00;24.32381061;24.52298746;4.8;682.7861111;1.40747619;0.009119167;64.909;6.05365;0.033203
2017-03-07 17:00:00;0.52553131;0.794536659;4.6;970.3277778;0.596777778;0.002403333;9.919;5.4695;0.0830075
2017-03-07 18:00:00;0;0;4.6;682.7861111;0.704416667;0.003829444;0;5.09415;0.05078105
2017-03-07 19:00:00;0;0;4.2;682.7861111;0.708416667;0.002313056;0;4.8167;0.00585935
2017-03-07 20:00:00;0;0;4.4;682.6305556;0.853083333;0.096331111;0;4.42755;0.0048828
2017-03-07 21:00:00;0;0;4.2;122.7861111;0.599902778;0.057868611;0;3.9569;0
2017-03-07 22:00:00;0;0;3.7;122.7861111;0.662013889;0;0;3.5407;0
2017-03-07 23:00:00;0;0;3.6;122.7861111;0.596805556;0;0;3.36095;0.006836
2017-03-08 00:00:00;0;0;3.2;122.7861111;0.5145;0;0;3.4007;0.018555
2017-03-08 01:00:00;0;0;2.7;122.7861111;0.486777778;0;0;3.3105;0.080079
2017-03-08 02:00:00;0;0;2.8;122.7861111;0.511416667;0;0;2.8933;0.06836
2017-03-08 03:00:00;0;0;2.1;122.7861111;0.664833333;0;0;2.7381;0
2017-03-08 04:00:00;0;0;1.2;122.7861111;0.561305556;0;0;2.7501;0
2017-03-08 05:00:00;0.582149081;0.903297337;0.966666667;606.7861111;0.815222222;0;0;2.43115;0
2017-03-08 06:00:00;20.71286084;21.80361509;1.4;700.7861111;0.356023148;0;21.6835;2.1721;0
2017-03-08 07:00:00;241.2720779;60.5554123;0.6;239.9194444;0.534467593;0;106.1935;2.60975;0
2017-03-08 08:00:00;391.2589469;180.589991;2.466666667;122.7861111;0.828314815;0;237.395;3.9681;0
2017-03-08 09:00:00;478.8849133;265.3623303;4.914285714;678.1194444;0.85062963;0.000145;352.12;5.6539;0
2017-03-08 10:00:00;459.2018955;368.3339742;6.4;1194.097222;1.428398148;0;437.725;7.43755;0
2017-03-08 11:00:00;367.4678237;363.3171236;8.3;307.3277777;1.417940476;0;471.485;9.1021;0
2017-03-08 12:00:00;383.6146807;370.0490543;9.2;176.7861111;1.35297619;0.000248889;458.245;10.20625;0
2017-03-08 13:00:00;284.7145991;275.1066334;10.6;122.7861111;0.88427381;0;385.96;10.741;0
2017-03-08 14:00:00;87.6268394;87.62860042;11;662.5638889;1.189865079;0;217.675;10.4785;0
2017-03-08 15:00:00;34.87421483;35.54571355;9.7;682.7861111;1.259472222;0.002103889;74.731;9.78265;0.0015869
2017-03-08 16:00:00;7.152638014;7.463790437;8.8;682.7861111;1.663944444;0.018948056;22.999;9.10925;0.2604969
2017-03-08 17:00:00;0;0;7.6;970.3277778;1.5879375;0.178748333;5.233;8.09155;0.96836
2017-03-08 18:00:00;0;0;6.2;682.7861111;1.149219907;0.049877685;0;7.2933;1.072
2017-03-08 19:00:00;0;0;6.8;682.7861111;2.360543981;0.08520412;0;6.9599;0.70581
2017-03-08 20:00:00;0;0;6.5;682.6305556;2.363326389;0.427162639;0;6.54915;0.45361
2017-03-08 21:00:00;0;0;6.1;122.7861111;2.804472222;0.572786389;0;6.14535;0.239255
2017-03-08 22:00:00;0;0;5.7;122.7861111;3.201916667;0.298753889;0;6.1247;0.194825
2017-03-08 23:00:00;0;0;5.9;122.7861111;2.736611111;0.087493333;0;6.1667;0.13965
2017-03-09 00:00:00;0;0;6;122.7861111;1.647083333;0.387733889;0;5.83395;0.0766597
2017-03-09 01:00:00;0;0;5.9;122.7861111;1.327111111;0.40605;0;5.5848;0.0097657
2017-03-09 02:00:00;0;0;5.6;122.7861111;0.894861111;0.650448889;0;5.8889;0.006836
2017-03-09 03:00:00;0;0;5.5;122.7861111;0.802777778;1.067158889;0;6.09825;0.892
2017-03-09 04:00:00;0;0;5.3;122.7861111;0.9795;1.104963056;0;6.035;1.09549
2017-03-09 05:00:00;0;0;5.3;608.4527778;0.655597222;0.891690833;0;6.0593;0.361205
2017-03-09 06:00:00;3.137405176;4.730515404;5.4;697.7861111;0.700267857;0.688313095;0;5.97605;0.407225
2017-03-09 07:00:00;28.87519369;30.2570663;5.5;682.7861111;0.620496032;0.799649127;0;6.0201;0.518065
2017-03-09 08:00:00;49.89187828;50.80336761;5.7;682.7861111;0.705814815;0.322351111;0;6.17135;0.5791
2017-03-09 09:00:00;86.46670391;86.66448869;6;1238.119444;0.699462963;0.275466065;9.943;6.53025;0.53369
2017-03-09 10:00:00;74.77413231;75.41747909;6.3;1755.058333;0.840638889;0.50069412;24.841;6.9354;0.250977
2017-03-09 11:00:00;93.74382261;93.60671848;6.6;773.9944445;0.607481481;0.711124907;37.7695;7.33615;0.098142
2017-03-09 12:00:00;75.89737382;75.78167952;6.8;735.4527778;0.766847884;0.40022213;45.1735;7.7119;0.18066
2017-03-09 13:00:00;77.07084893;77.03413856;7;682.7861111;0.666119048;0.334128254;46.9565;7.70005;0.89455
2017-03-09 14:00:00;38.91367697;39.28394794;7.5;682.7861111;0.579365079;0.47755754;43.4765;7.70955;1.54495
2017-03-09 15:00:00;20.4377876;21.36665128;7.2;682.7861111;0.710428571;0.444762143;24.8715;7.60435;1.3594
2017-03-09 16:00:00;4.620880091;5.625293921;7.2;682.7861111;0.590194444;0.495572937;6.0495;7.45115;0.8965
2017-03-09 17:00:00;0;0.024513919;7.2;970.3277778;0.751980159;0.234712738;0;7.47215;0.41211
2017-03-09 18:00:00;0;0;7.1;682.7861111;1.02187963;0.116797593;0;7.3259;0.21973
2017-03-09 19:00:00;0;0;6.9;682.7861111;1.114018519;0.046919444;0;7.0809;0.20508
2017-03-09 20:00:00;0;0;6.9;682.6305556;1.567388889;0.027565463;0;6.85155;0.21387
2017-03-09 21:00:00;0;0;7;122.7861111;1.150990741;0.008624444;0;6.6123;0.204105
2017-03-09 22:00:00;0;0;7;122.7861111;0.784152778;0.066508056;0;6.7041;0.204105
2017-03-09 23:00:00;0;0;6.7;122.7861111;1.159875;0.073409167;0;7.0819;0.35352
2017-03-10 00:00:00;0;0;6.6;122.7861111;0.897055556;0.007046111;0;6.74105;0.34766
2017-03-10 01:00:00;0;0;6.6;122.7861111;0.806166667;0.01765;0;6.4594;0.39844
2017-03-10 02:00:00;0;0;6.3;122.7861111;0.732555556;0.000945;0;6.92415;0.29004
2017-03-10 03:00:00;0;0;6;122.7861111;0.760166667;0;0;6.97265;0.00012207
2017-03-10 04:00:00;0;0;6;122.7861111;0.944166667;0;0;6.47885;0.00012207
2017-03-10 05:00:00;1.646100269;1.869219076;6.533333333;609.7861111;1.293083333;0;0;6.00715;0
2017-03-10 06:00:00;29.97637714;30.2551204;7.4;697.7861111;0.999277778;0.000568889;13.3775;6.0948;0
2017-03-10 07:00:00;251.9777085;81.00507166;7.5;227.6305555;1.269055556;0;89.5825;6.80525;0
2017-03-10 08:00:00;369.665879;190.4012632;8.7;122.7861111;1.306625;0;220.655;7.71315;0
2017-03-10 09:00:00;468.5564122;266.5438065;9.3;675.2861111;1.802597222;0;323.32;8.7716;0
2017-03-10 10:00:00;556.6649409;251.9034766;10.6;1193.783333;1.241847222;0.001034722;428.72;9.847;0
2017-03-10 11:00:00;684.2579432;98.30768986;10.6;307.3277777;1.310069444;0.0001425;533.63;10.8315;0
2017-03-10 12:00:00;665.8334467;102.3109725;12;176.7861111;1.11525;0;560.895;11.548;0
2017-03-10 13:00:00;437.6549787;119.4508942;12.6;217.675;1.735769841;0;517.165;11.6125;0
2017-03-10 14:00:00;155.8863525;121.7839269;12.01428571;682.7861111;1.718714286;0;419.61;11.2555;0
2017-03-10 15:00:00;172.5046671;82.38915285;11.4;682.7861111;1.461547619;0;284.45;10.704;0
2017-03-10 16:00:00;31.11459156;31.75384187;11.3;682.7861111;1.143472222;0;126.939;9.58575;0
2017-03-10 17:00:00;1.591879846;1.925622441;9.8;970.3277778;1.393468254;0;22.049;8.15045;0
2017-03-10 18:00:00;0;0;8.6;682.7861111;0.970611111;0;0;7.09445;0
2017-03-10 19:00:00;0;0;7.3;682.7861111;0.370277778;0;0;6.54925;0
2017-03-10 20:00:00;0;0;6;682.6305556;0.429972222;0;0;5.94655;0
2017-03-10 21:00:00;0;0;5.3;122.7861111;0.614791667;0;0;5.17715;0
2017-03-10 22:00:00;0;0;4.6;122.7861111;0.438659722;0;0;4.6503;0
2017-03-10 23:00:00;0;0;3.6;122.7861111;0.573215278;0;0;3.929;0
2017-03-11 00:00:00;0;0;3.733333333;122.7861111;0.523527778;0;0;3.01015;0
2017-03-11 01:00:00;0;0;3.4;122.7861111;0.560472222;0;0;2.76475;0
2017-03-11 02:00:00;0;0;3.8;122.7861111;0.720583333;0;0;2.8724;0
2017-03-11 03:00:00;0;0;3.8;122.7861111;0.941138889;0;0;2.7351;0
2017-03-11 04:00:00;0;0;3.2;122.7861111;0.999527778;0;0;2.4906;0
2017-03-11 05:00:00;1.342729373;1.768047205;3.2;122.7861111;1.049007937;0;0;2.29955;0
2017-03-11 06:00:00;22.50890668;22.63525292;3.3;609.7861111;1.250955026;0;27.2895;2.51645;0
2017-03-11 07:00:00;276.1539288;42.95691178;4;176.0527777;1.450787037;0;120.9295;3.06465;0
2017-03-11 08:00:00;446.7806669;54.74114328;6.2;122.7861111;1.656976852;0;260.575;4.52415;0
2017-03-11 09:00:00;583.4407538;63.35216203;8;122.7861111;2.087819444;0;396.1;7.0715;0
2017-03-11 10:00:00;667.6491856;71.34071801;10;675.2861111;1.586239418;0;498.855;9.5351;0
2017-03-11 11:00:00;690.3127278;79.24131483;11.6;1196.630556;0.880083333;0.000248889;558.525;11.426;0
2017-03-11 12:00:00;697.6220199;177.7945284;13.5;307.3277777;0.892353175;0.000790556;566.51;12.738;0
2017-03-11 13:00:00;605.2540779;167.3115672;14.1;176.7861111;0.915814815;0;505.21;13.703;0
2017-03-11 14:00:00;284.686085;217.4762841;15.4;132.4305555;1.068304233;0;365.395;14.199;0
2017-03-11 15:00:00;145.1953313;141.1381896;15.11428571;682.7861111;1.172801587;0;197.345;13.616;0
2017-03-11 16:00:00;61.43075643;62.34048536;13.9;682.7861111;0.75190873;0;80.958;12.0625;0
2017-03-11 17:00:00;2.900015151;3.416640239;13.3;682.7861111;0.439281746;0;21.473;10.6875;0
2017-03-11 18:00:00;0;0;10.7;970.3277778;0.48212963;0;0;9.48305;0
2017-03-11 19:00:00;0;0;9.8;682.7861111;0.579627315;0;0;8.1224;0
2017-03-11 20:00:00;0;0;8.5;682.7861111;0.289145833;0;0;7.23325;0
2017-03-11 21:00:00;0;0;7.3;682.6305556;0.477763889;0;0;6.6306;0
2017-03-11 22:00:00;0;0;6.3;122.7861111;0.312159722;0;0;5.46005;0
2017-03-11 23:00:00;0;0;5.7;122.7861111;0.373201389;0;0;4.4305;0
2017-03-12 00:00:00;0;0;4.8;122.7861111;0.346555556;0;0;3.9869;0
2017-03-12 01:00:00;0;0;4.5;122.7861111;0.732722222;0;0;3.77655;0
2017-03-12 02:00:00;0;0;3.3;122.7861111;0.379388889;0;0;4.5993;0
2017-03-12 03:00:00;0;0;2.5;122.7861111;0.496444444;0;0;5.2059;0
2017-03-12 04:00:00;0;0;2.7;122.7861111;0.602444444;0;0;5.118;0
2017-03-12 05:00:00;2.883476885;3.39618477;2.3;122.7861111;0.582277778;0;0;4.8227;0
2017-03-12 06:00:00;34.40958492;32.25604577;1.2;608.1194444;0.767777778;0;28.852;4.5102;0
2017-03-12 07:00:00;274.3332208;62.4819396;1.8;187.5194444;0.485925926;0;124.292;4.97615;0
2017-03-12 08:00:00;443.0207484;80.37101428;4.7;122.7861111;0.535768519;0;264.335;6.2623;0
